БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Стоимость запасов,Цена запаса,Плановая рентабельность
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",28.02.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070488,Брус-1-хвойный-100Х150,КубичМетр,0.467,"5,377.54",11 008.67,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",25.06.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041052,Доска-1-хвойная-30х150,КубичМетр,10.000,"10,017.75",957.72,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",25.04.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр,4.000,"100,616.75",24 047.98,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",04.09.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр,1.164,"19,707.86",16 186.57,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",24.06.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1095686,Брус-1-хвойный-50Х150,КубичМетр,2.520,"34,371.29",13 039.58,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",15.12.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10308686,Брусок-1-хвойный-20х40мм 3м,Штука,3.000,"3,300.11",1 051.66,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",07.03.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2505231,Доска-3-хвойная-40х130 6000мм,Штука,3.000,"3,426.73",1 092.01,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",14.11.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10294527,Доска-1-хвойная-50х100 (6000мм),Штука,17.000,"18,227.62",1 025.06,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",02.01.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041052,Доска-1-хвойная-30х150,КубичМетр,5.000,"6,293.47",1 203.34,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",16.09.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр,5.940,"86,145.08",13 864.76,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",21.08.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1095686,Брус-1-хвойный-50Х150,КубичМетр,2.000,"37,438.96",17 896.25,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",22.07.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр,5.000,"175,709.96",33 596.55,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",02.11.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1095686,Брус-1-хвойный-50Х150,КубичМетр,2.000,"27,882.93",13 328.36,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",02.06.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр,5.000,"164,472.10",31 447.82,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",30.10.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр,3.600,"88,144.98",23 407.95,4.6
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",21.10.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2093374,Доска-1-хвойная-40х200,КубичМетр,4.000,"4,063.00",971.08,4.6
1B97,"ООО ""РН-Транспорт""","Усинск, Республика Коми",28.09.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1038425,Доска-2-хвойная-40х150,КубичМетр,7.820,"8,277.75",1 009.09,4.9
1B97,"ООО ""РН-Транспорт""","Усинск, Республика Коми",16.09.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр,8.761,"11,449.45",1 245.82,4.9
1B97,"ООО ""РН-Транспорт""","Усинск, Республика Коми",25.07.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр,11.640,"202,259.12",16 564.55,4.9
1B97,"ООО ""РН-Транспорт""","Отрадный, Самарская область, Россия",12.09.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр,0.060,"2,151.22",34 178.83,4.9
